1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.04,0.08,0.1,0.12,0.16,0.2,0.24,0.28,0.30000000000000004,0.32,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0
